,am,ba,ee,ex,op,pl,sr,za,
OG5_164921,0,0.066,0,0,1.0,0,0,0.429,
OG5_131601,0,0.041,0.167,0,0.306,0.333,0.05,0.333,
OG5_134650,0,0.006,0.048,0,1.0,0.067,0.083,0.333,
OG5_142856,0,0.032,0,0,0,0,1.0,1.0,
OG5_156732,0,0.065,0,0,0,0,0,1.0,
OG5_153488,0,0.043,0,0,0,0,0,0,
OG5_149694,0,0.167,0,0,0,0,0,0.333,
OG5_147337,0,0.033,0,0,0,0,1.0,0,
OG5_155439,0,0.098,0,0,0.4,0,0.333,0,
OG5_139278,0,0.061,0,0,0,0,0,0,
OG5_171368,0,0.105,0.5,0,0,0,0.063,0,
OG5_135811,0,0.063,0,0,0.333,0,0,0.083,
OG5_169772,0,0.048,0.3,0,1.0,1.0,0.077,1.0,
OG5_143167,0,0.049,0,0,0,0,0,0.2,
OG5_132745,0,0.01,0.25,0,0,0.143,0.143,0.034,
OG5_164820,0,0.045,0,0,0,0,0,0,
OG5_133315,0,0.011,0,0,1.0,0,0,0,
OG5_130465,0,0.007,0.057,0,0,0.089,0.031,0.026,
OG5_141710,0,0.055,0,0,1.0,0,0,0.182,
OG5_144403,0,0.016,0,0,1.0,0,1.0,0,
OG5_156006,0,0.096,0,0,0,0,0,0,
OG5_168806,0,0.094,0,0,0,0,0,0.2,
OG5_156717,0,0.048,0,0,0,0,0,1.0,
OG5_133658,0,0.03,0,0,0.132,1.0,0,0.111,
OG5_139531,0,0.062,0,0,0,0.235,0,0,
OG5_139277,0,0.059,0.071,0,0,0.067,0.052,0.04,
OG5_129917,0,0.016,0.2,1.0,1.0,0,0.079,0,
OG5_160464,0,0.077,0,0,0,0,0.077,0.154,
OG5_158715,0,0.136,0,1.0,1.0,0,0,0,
OG5_155805,0,0.083,0,0,1.0,0,0,0,
OG5_149781,0,0.091,0,0,0,0,0,1.0,
OG5_135984,0,0.021,1.0,0,0,0.2,1.0,0.044,
OG5_135451,0,0.03,0,0,1.0,0,0,0.167,
OG5_133349,0,0.5,0,0,1.0,0,0,0,
OG5_176317,0,0.083,1.0,0,0,0,1.0,0,
OG5_168866,0,0.05,0.25,0,0,1.0,0.125,0.667,
OG5_178523,0,0.017,0.2,0,0,0,0.222,0.2,
OG5_131633,0,0.013,0,1.0,0,0,0,0,
OG5_164864,0,0.088,0,0,0,0,0,0.333,
OG5_160476,0,0.053,0,0,0,0,0,0,
OG5_155741,0,0.069,0,0,0.5,0,0,0.286,
OG5_138585,0,0.091,0,0,1.0,1.0,1.0,0,
OG5_141283,0,0.06,0,0,0,0.214,0,0,
OG5_132298,0,0.012,0.125,1.0,0,0.125,0.02,0.071,
OG5_139279,0,0.06,0,0,0.333,0,0,0.227,
OG5_146599,0,0.026,0,0,0,0,0.25,0.081,
OG5_141579,0,0.045,0,0,0,0,0.267,1.0,
OG5_156738,0,0.06,0,0,0,0,0,0,
OG5_146540,0,0.026,0,0,1.0,0,0,0.25,
OG5_134495,0,0.015,0,0,1.0,0,0,0,
OG5_149739,0,0.154,0,0,0,0,1.0,0,
OG5_137373,0,0.009,0.143,1.0,1.0,0.286,0.067,0.5,
OG5_164458,0,0.024,0,0,0,0,1.0,0,
OG5_153470,0,0.032,0,0,0,0,1.0,0,
OG5_136501,0,0.017,0,0,0,0,0,0.049,
OG5_144557,0,0.073,0,0,0.364,0,0.375,0,
OG5_164783,0,0.072,0,0,0,0,1.0,0,
OG5_155516,0,0.053,0,0,0.5,0,0,0.5,
OG5_147026,0,0.067,0,0,0,0,0,0.073,
OG5_136669,0,0.273,0,0,0,0,0,0,
OG5_132585,0,0.006,0,0,0,0,1.0,0.011,
OG5_143176,0,0.049,0,0,0,0,0,0,
OG5_149678,0,0.016,0.056,0,0,0.071,0.057,0,
OG5_135719,0,0.073,0,0,1.0,0,0,0,
OG5_171389,0,0.083,0,0,0,0,0,0,
OG5_144205,0,0.021,0,0,0.75,0,0,0.118,
OG5_158622,0,0.038,1.0,0,0.5,0,0.125,0.286,
OG5_152687,0,0.1,0.333,0,1.0,0.265,0.037,1.0,
OG5_175935,0,0.048,0,0,0,0,0,0,
OG5_137563,0,0.007,0,0,0,0,1.0,0.143,
OG5_169172,0,0.167,0,0,0,0,1.0,0,
OG5_162953,0,0.333,0.5,0,0,1.0,1.0,0,
OG5_135840,0,0.033,0,0,0,0,0,0,
OG5_143376,0,0.022,0,0,0,0,0,0.25,
OG5_150325,0,0.095,0,0,0,0.235,1.0,0,
OG5_170967,0,0.061,0,0,1.0,0,1.0,1.0,
OG5_162670,0,0.041,0,0,0,0,0,0.333,
OG5_141709,0,0.091,0,0,0,0,0,0,
OG5_137533,0,0.093,0.25,0.667,0,0.127,0.087,0,
OG5_153490,0,0.033,0,0,0,0,0,0,
OG5_172543,0,0.053,0.091,1.0,0,0.083,0.036,0,
OG5_163420,0,0.029,0,0,0,0,0.333,0.5,
OG5_152281,0,0.049,0,0,0.4,0,0,0,
OG5_142656,0,0.041,1.0,0,1.0,0,0,0,
OG5_169857,0,0.072,0,1.0,0,0,0,0.2,
OG5_178433,0,0.219,0.5,0,0,0,0.077,0,
OG5_143158,0,0.035,0,0,0,0,0,0,
OG5_149630,0,0.03,0,0,0,0,0,0,
OG5_155530,0,0.043,0,0,0,0,0,0,
OG5_149563,0,0.021,0,0,0,0,1.0,0,
OG5_133539,0,0.026,0,0,1.0,0,0,0,
OG5_150471,0,0.046,0,0,0,0,0.333,0,
OG5_135844,0,0.033,0,0,1.0,0,0,0,
OG5_147335,0,0.039,0,0,0,0,1.0,0,
OG5_178558,0,0.055,0,0,0,0,0,0,
OG5_164844,0,0.111,0,0,0,0,0,0,
OG5_156756,0,0.026,0,0,1.0,0,0,0.1,
OG5_176846,0,0.043,0,0,0,0,0,0,
OG5_130961,0,0.032,0.333,0,0.667,0.267,0.25,0,
OG5_171726,0,0.016,0,0,1.0,0,0,1.0,
OG5_176100,0,0.16,0,0,0,0,0,1.0,
OG5_140008,0,0.038,0.074,0.5,0,0.114,0.031,0,
OG5_137911,0,0.052,0,0,1.0,0,1.0,0.091,
OG5_130507,0,0.025,0.143,1.0,0.5,0.231,0.077,0.052,
OG5_152849,0,0.077,0,0,0.333,0.833,0,0,
OG5_144831,0,0.028,0.167,0.5,0,0.4,0,0.143,
OG5_144432,0,0.071,0,0,0,0,0.5,0,
OG5_159018,0,0.043,0,0,0,0,1.0,0.5,
OG5_163412,0,0.308,0,0,0,0,0,0,
OG5_138778,0,0.065,0.5,1.0,1.0,0.25,0.111,0,
OG5_170536,0,0.222,0,0,0,0.333,0,0,
OG5_180723,0,0.111,0,0,0,0,0,0,
OG5_137379,0,0.009,0,0,0,0.286,0.18,0.033,
OG5_160442,0,0.021,0,0,0,0,0,0,
OG5_145036,0,0.029,0,0,0,0,1.0,0,
OG5_146820,0,0.051,0,0,1.0,0,0,0,
OG5_136076,0,0.007,0,0,0,0,0.071,0,
OG5_136239,0,0.079,0,0,1.0,0,0,0,
OG5_132299,0,0.267,0,1.0,0.5,0,0.837,0,
OG5_132738,0,0.009,0,0,0,0,0.5,0.032,
OG5_149620,0,0.08,0.5,0,1.0,0.364,0.125,0.333,
OG5_156692,0,0.042,0,0,0,0,0,1.0,
OG5_142648,0,0.033,0.067,0,0,0.111,0.03,0,
OG5_146616,0,0.036,0,0,0,0,0,0.167,
OG5_159744,0,0.009,0,0,0,0,0.5,0,
OG5_135391,0,0.011,0,0,1.0,0,0.75,0.029,
OG5_137893,0,0.042,0.5,0.6,1.0,0,0.2,0.167,
OG5_131262,0,0.005,0,0,0.333,0,0,0,
OG5_159703,0,0.063,0,0,0,0,0,0,
OG5_131518,0,0.005,0.057,0,0,0.08,0.034,0,
OG5_133989,0,0.012,0,0,0,0,0,0.143,
OG5_149670,0,0.023,0,0,0,0,0,0.041,
OG5_145233,0,0.013,0.182,0,0,0.5,0.042,1.0,
OG5_146651,0,0.02,1.0,0,0,0.667,0.333,0,
OG5_158940,0,0.022,0.5,0,0,0,0,0,
OG5_153471,0,0.059,1.0,0,1.0,1.0,0.2,0,
OG5_141376,0,0.035,1.0,0,0,0.5,0.167,0.154,
OG5_145048,0,0.039,0,0,0,0,1.0,0,
OG5_168715,0,0.167,0.333,0,1.0,0,1.0,0.333,
OG5_165096,0,0.036,0,0,0,0,1.0,0,
OG5_177042,0,0.105,0,0,0,0,0,0,
OG5_150489,0,0.023,0,0,0,0,0,0,
OG5_132737,0,0.007,0,0,0,0,0.5,0.026,
OG5_140209,0,0.017,0,0,0,0,0,0.105,
OG5_146618,0,0.032,0,0,0,0,1.0,0,
OG5_163175,0,0.059,0,0,0,0.4,1.0,0.186,
OG5_160489,0,0.083,0,0,1.0,0,1.0,0,
OG5_156886,0,0.1,0,0,0,0,0,0,
OG5_173614,0,0.101,0,1.0,0,0,0,0.286,
OG5_145079,0,0.023,0,0,0,0,0,0.333,
OG5_141348,0,0.026,0,1.0,0.5,1.0,0.333,0.053,
OG5_146620,0,0.024,0.118,1.0,0,0.111,0.069,0,
OG5_144412,0,0.023,0,0,0,0,1.0,0.125,
OG5_130948,0,0.004,0.067,1.0,0.667,0.098,0.033,0,
OG5_131636,0,0.006,0.125,1.0,0,0.261,0.041,0,
OG5_139582,0,0.018,0.333,0.5,1.0,0.25,0.25,0.053,
OG5_169236,0,0.065,0.5,0,0,0,0,0,
OG5_147321,0,0.038,1.0,0,0,0.25,0.2,0.5,
OG5_135410,0,0.031,0,0,0.5,1.0,0,0.111,
OG5_153483,0,0.04,0,0,0,0,0,0,
OG5_164079,0,0.5,0,0,0,0,0,0,
OG5_137942,0,0.083,0,0,0.667,0,1.0,0,
OG5_175612,0,0.041,0,0,1.0,0,0,1.0,
OG5_130983,0,0.032,1.0,0,0,0,0.5,0.13,
OG5_133527,0,0.008,0.2,0,0,0.2,0.333,0.167,
OG5_139350,0,0.052,0.143,0,0.143,0,0.2,0,
OG5_131270,0,0.005,0.063,0,0,0.208,0.048,0,
OG5_179305,0,0.048,0,0,1.0,0,0,1.0,
OG5_163586,0,0.125,0,0,0,0,1.0,0,
OG5_131291,0,0.005,0.1,0,1.0,0.125,0.059,0,
OG5_136521,0,0.031,0.125,0,0.5,0.5,0.037,0.5,
OG5_133998,0,0.015,0.125,0,0.167,1.0,0.083,1.0,
OG5_141559,0,0.016,0.25,1.0,1.0,0.25,0.063,0.5,
OG5_137938,0,0.039,0,0,1.0,0.235,0.667,0,
OG5_159855,0,0.133,0,0,0.667,0,1.0,1.0,
OG5_165194,0,0.078,0,0,0,0,0,0,
OG5_134777,0,0.008,0,0,0,0.147,0.143,0,
OG5_139055,0,0.016,1.0,0,0,0,1.0,0.103,
OG5_132156,0,0.028,0,0,0.2,0,0.5,0.2,
OG5_156715,0,0.034,0,1.0,0,0,0,0.333,
OG5_139251,0,0.019,1.0,0,0,0,0,0.19,
OG5_135714,0,0.035,0,0,0,0,1.0,0.25,
OG5_135334,0,0.019,0,0,1.0,0.5,0.133,1.0,
OG5_133331,0,0.016,0,1.0,1.0,0.2,0.167,0.5,
OG5_169781,0,0.065,0,0,1.0,1.0,0,0,
OG5_138469,0,0.022,0.074,0.5,0,0.095,0.038,0.12,
OG5_178475,0,0.067,0.333,0,0,0,0.172,0,
OG5_155952,0,0.125,0,0,0.5,0.6,1.0,0,
OG5_132441,0,0.014,0,0,0,0,0,0,
OG5_136093,0,0.011,0,0,0,1.0,1.0,0.036,
OG5_164963,0,0.111,0,0,0.5,0,0,1.0,
OG5_133749,0,0.012,0,0,0,0,0.5,0.108,
OG5_158927,0,0.043,0,0,0,0,0.5,0,
OG5_137223,0,0.085,0,1.0,1.0,0,0,1.0,
OG5_137094,0,0.033,0,0,0,0,0,0.188,
OG5_171061,0,0.532,0,0,0,0,0,0,
OG5_149854,0,0.333,0,0,0,0,0.444,0,
OG5_155854,0,0.056,0,0,0.25,0,0,0,
OG5_133313,0,0.06,0,0,0.5,0,0,0.063,
OG5_132125,0,0.25,0,0,0.385,0.5,0,0,
OG5_165198,0,0.042,0,0,0,0,0,0.182,
OG5_149818,0,0.074,0,0,0,0,0,0,
OG5_159015,0,0.12,0,0,0,0,0,0.25,
OG5_150682,0,0.024,0,0,1.0,0,0,0.4,
OG5_136452,0,0.053,0,0,0.357,1.0,0.5,0.333,
OG5_152522,0,0.039,0,0,0.5,0,0,0,
OG5_155859,0,0.136,0,0,0,1.0,0.981,0.213,
OG5_135109,0,0.125,1.0,0,0.5,0,1.0,0.5,
OG5_135713,0,0.024,0,0,0,0,1.0,0.058,
OG5_131759,0,0.01,1.0,0,0,0,1.0,0.042,
OG5_135094,0,0.014,0,0,0,0,1.0,0,
OG5_135739,0,0.029,0,0,0,0,0,0.064,
OG5_140162,0,0.018,0,0,1.0,0,0,0.333,
OG5_153445,0,0.011,0,0,0,0,0,1.0,
OG5_153090,0,0.028,0,0,0,0,0,0,
OG5_178580,0,0.13,0,0,0,0,0,0.5,
OG5_134242,0,0.018,1.0,0,0.5,1.0,0.077,0,
OG5_151342,0,0.083,0,0,0,0,0,0,
OG5_171403,0,0.1,0,0,0,0,0,0,
OG5_131894,0,0.026,0,0,1.0,0.188,0.5,0.125,
OG5_159461,0,0.038,0,0,0,0,0,0,
OG5_155482,0,0.045,0,0,0,0,0,0,
OG5_130469,0,0.024,0,0,0.217,0,0.857,0,
OG5_152604,0,0.049,0,0,0,0,0,0.25,
OG5_169137,0,0.333,0.4,0,1.0,1.0,0.1,0,
OG5_152946,0,0.016,0.143,1.0,0,0.167,0.08,0,
OG5_158985,0,0.056,0,0,0,0,0,0.111,
OG5_152696,0,0.083,0,0,0,0,0,0,
OG5_163976,0,0.033,0,0,1.0,0,0,0,
OG5_132583,0,0.022,0,0,0,0,0,0.057,
OG5_160680,0,0.018,0,1.0,1.0,0,1.0,0,
OG5_169437,0,0.143,0,0,0,0.25,0,0,
OG5_142514,0,0.038,1.0,0,0,0,1.0,0.065,
OG5_179231,0,0.179,0,0,0,0,0,0,
OG5_146840,0,0.045,0,0,0,0,0.25,0.286,
OG5_150126,0,0.374,0,0,0,0,0,1.0,
OG5_137095,0,0.061,0,0,1.0,0,0,0.2,
OG5_163309,0,0.1,1.0,0,1.0,0,0.125,0.143,
OG5_160513,0,0.303,0,0,0,0,0,0.333,
OG5_175644,0,0.033,0.333,0.4,0.5,1.0,0.182,0.25,
OG5_164933,0,0.038,0,0,0,0,0,0,
OG5_168235,0,0.075,0,0,0,0,0.167,0.5,
OG5_159716,0,0.182,0,0,0,0.286,0.5,0,
OG5_136664,0,0.016,0,0,0,0,0.5,0,
OG5_176966,0,0.095,0,0,0,0,0,1.0,
OG5_143262,0,0.147,0,0,0,0,0.5,0,
OG5_175867,0,0.12,0,0,0,0.333,0,0,
OG5_149628,0,0.012,1.0,0,1.0,1.0,0.5,0.2,
OG5_135702,0,0.023,0,0,0,0.143,0.061,0.167,
OG5_156709,0,0.024,0,0,0,1.0,0.2,0.2,
OG5_140232,0,0.074,0,0,0.6,1.0,0.25,0.333,
OG5_169133,0,0.095,0,0,0,1.0,0,0.095,
OG5_140290,0,0.032,0,0.5,0,0,1.0,1.0,
OG5_163454,0,0.091,0,0,0,0.333,0,0,
OG5_171157,0,0.036,0,0,0,0,0,0.333,
OG5_143174,0,0.1,0,0,0,0,0,0,
OG5_131043,0,0.013,0,0,0,0,1.0,0.015,
OG5_146847,0,0.024,0.25,0,0.667,0.333,0.032,0,
OG5_147351,0,0.038,0,1.0,0,0,0,0.2,
OG5_163482,0,0.111,0,0,0,0,0,0,
OG5_153241,0,0.208,0,0,0,0.294,0.2,0,
OG5_137739,0,0.023,0,0,0.5,1.0,0.5,0.154,
OG5_170758,0,0.044,0,0,0,0.15,0.5,0.5,
OG5_163725,0,0.083,0,0,0.5,0,0,0,
OG5_163720,0,0.032,0,0,0.4,0,0,0,
OG5_132149,0,0.022,0.167,1.0,0.143,0,0.037,0.032,
OG5_136102,0,0.026,0.045,1.0,0.125,1.0,0.049,0,
OG5_140173,0,0.011,0,0,0,0,0,0,
OG5_138803,0,0.043,0,0,0,0,1.0,0.073,
OG5_144875,0,0.179,0,0,0.5,0,0,0,
OG5_144565,0,0.05,0,0.833,0.667,0,0,0.333,
OG5_152583,0,0.022,0,0,0,0,0,0.286,
OG5_155483,0,0.03,0,0,0,0,0,0,
OG5_158970,0,0.091,0.667,1.0,0,0.182,0.063,0,
OG5_165281,0,0.158,0,0,0,0,0,0,
OG5_136950,0,0.028,0.5,0,0.5,0.286,0.05,0.333,
OG5_157133,0,0.056,0,0,0,0,0,0.25,
OG5_132565,0,0.015,1.0,0,1.0,0.255,0,0.095,
OG5_172482,0,0.035,0,0.667,0,0,0.333,0,
OG5_133281,0,0.016,0.071,1.0,0,0.084,0.026,0.067,
OG5_137858,0,0.018,0,0,0,0,0.25,0.143,
OG5_144390,0,0.118,0.5,1.0,0,0.5,0.034,0,
OG5_149783,0,0.105,0,0,0.25,0.4,0.5,0,
OG5_141721,0,0.224,0,0,0,0,0,0,
OG5_176076,0,0.111,0,0,0,0,0,0.5,
OG5_160479,0,0.024,0.5,0,1.0,1.0,0.333,1.0,
OG5_134854,0,0.027,0.049,0,1.0,0.046,0.025,0,
OG5_132925,0,0.01,0,0,1.0,0.222,0,0.02,
OG5_132151,0,0.005,0,0,1.0,0,0,0.5,
OG5_131044,0,0.011,0.143,0,1.0,0.133,0.043,0.082,
OG5_132736,0,0.016,0,0,0,0,1.0,0.037,
OG5_159848,0,0.667,0,0,0,0,0.759,1.0,
OG5_135385,0,0.012,0,0,0,0.769,0.5,0.167,
OG5_135737,0,0.016,0.143,1.0,0,0.081,0.04,0.034,
OG5_128364,0,0.035,0.133,1.0,0.226,0.5,0.091,0.2,
OG5_130275,0,0.007,0.101,0,0.5,0.125,0.036,0,
OG5_155559,0,0.032,0,0,0,0,0,0.148,
OG5_141319,0,0.029,0,0,0,0.2,0,0.059,
OG5_163173,0,0.167,0,0,0,0.462,1.0,0.25,
OG5_139229,0,0.027,1.0,0.429,0,0,0,0.063,
OG5_136401,0,0.024,0,0,0.333,0,0,0.023,
OG5_152607,0,0.029,0,0,0,0,0,0.143,
OG5_152534,0,0.105,0,0,0,0,0.333,0.286,
OG5_162736,0,0.023,0,0,0,0,0,0,
OG5_147320,0,0.021,0,0,0,0,0,0,
OG5_136060,0,0.013,0,0,0,0.429,0,0.133,
OG5_144449,0,0.036,0,0,0,0,0,0.05,
OG5_140164,0,0.008,0.143,1.0,1.0,0.25,0.051,0.5,
OG5_131788,0,0.017,0.082,0.5,0.4,0.054,0.034,0.167,
OG5_171142,0,0.017,1.0,0,0,0,0.333,0,
OG5_147378,0,0.045,0,0,1.0,0,0,1.0,
OG5_133732,0,0.012,0,0,0,0,1.0,1.0,
OG5_141725,0,0.021,0,0,0,0,0,0.105,
OG5_137553,0,0.01,0,0,0,0,0,0.059,
OG5_136094,0,0.01,0,0,0,0,1.0,0.063,
OG5_134771,0,0.009,1.0,0,1.0,0.167,0.25,0.5,
OG5_166308,0,0.143,0,0,0,0,0,0.333,
OG5_139599,0,0.056,0,0,0,0,0,0.133,
OG5_139248,0,0.019,0,0,0,0,1.0,0.083,
OG5_144464,0,0.034,0,0,0,0,0,0.045,
OG5_134859,0,0.01,0,0,0,0,1.0,1.0,
OG5_150501,0,0.028,0.087,1.0,0,0.143,0.078,0,
OG5_163179,0,0.011,0,0,0,0,1.0,0,
OG5_159034,0,0.029,0,0,0,0,0,0.125,
OG5_168880,0,0.036,0,0,0,0,0,1.0,
OG5_147341,0,0.056,0.25,0,1.0,0,0.75,0,
OG5_150399,0,0.25,0,0,0,0.182,0.5,0,
OG5_144526,0,0.044,0,0,0,0,0,0.143,
OG5_169973,0,0.25,0,0,0,0,0,0.9,
OG5_149656,0,0.083,0,0,0.8,0,1.0,0,
OG5_149946,0,0.23,0,0,1.0,0.182,0.5,0,
OG5_156676,0,0.033,0,0,0,0,1.0,0,
OG5_141230,0,0.023,0.25,0,0.333,0,0.077,0,
OG5_133750,0,0.035,0,0,0,0,0.25,0.121,
OG5_143185,0,0.17,0,0,1.0,0,0,0,
OG5_175620,0,0.063,0,0,0,0,0,0,
OG5_143000,0,0.043,0,0,1.0,0,0.5,0.067,
OG5_156991,0,0.095,0,0,0,0,0,0,
OG5_160560,0,0.143,0,0.5,0,0,0,0,
OG5_141789,0,0.012,0,0,0,0,0,0,
OG5_134775,0,0.012,0,0,0,1.0,0.5,0.25,
OG5_171118,0,0.107,0,0,0,0,0,0,
OG5_134573,0,0.021,0.133,1.0,0,0.227,0.133,0.05,
OG5_137364,0,0.045,0,0,1.0,0,0.167,0,
OG5_169434,0,0.167,0,0,0,0,0,0.5,
OG5_134229,0,0.014,0,0,0,0,0,0.037,
OG5_153467,0,0.027,0,0,1.0,0,0,0,
OG5_171049,0,0.065,1.0,0,0,1.0,0.074,0,
OG5_149726,0,0.059,1.0,0,0,0,0.222,0.2,
OG5_178682,0,0.03,0,0,0,0,0,0.714,
OG5_158971,0,0.048,0,1.0,0,0,0,0.039,
OG5_136859,0,0.021,0,0,0,0,0,0.045,
OG5_158951,0,0.1,0,0,0,0,1.0,0.143,
OG5_150430,0,0.026,0,1.0,0,0,0,0.096,
OG5_144426,0,0.049,0.122,0,1.0,0.125,0.044,0,
OG5_171417,0,0.024,0,0,0,0,0,0.143,
OG5_164008,0,0.15,0,0,1.0,0,0,0.2,
OG5_172610,0,0.018,0.105,0,0,0.2,0.054,0,
OG5_139583,0,0.018,0,0,1.0,0,0,0,
OG5_163183,0,0.021,1.0,0,1.0,0,0.333,0.091,
OG5_158986,0,0.044,0,0,0,0,1.0,0.063,
OG5_142768,0,0.047,0,0,1.0,0,0,0.2,
OG5_142783,0,0.163,0,0,1.0,0,0,0.2,
OG5_138781,0,0.022,0,0,0,0.333,0,0,
OG5_155870,0,0.026,0,0,0,0,0,1.0,
OG5_137461,0,0.02,0,0,0,0,0,0.2,
OG5_144619,0,0.067,0,0.2,0,0,1.0,0.333,
OG5_136943,0,0.111,0,0,0,0,0.5,0.046,
OG5_132919,0,0.292,0,0,0,0,1.0,0,
OG5_142991,0,0.077,0,0,0,0,0.432,0,
OG5_168126,0,0.021,0,0,0,0,0.5,0.2,
OG5_144675,0,1.0,0.2,0,0,0.071,0.069,0,
OG5_143179,0,0.091,0,0,0,0,0,0,
OG5_136962,0,0.036,0,0,0.6,1.0,0,0.125,
OG5_136481,0,0.01,0,0,1.0,0,0,0,
OG5_132140,0,0.007,0.121,0,0,0.125,0.035,0,
OG5_156746,0,0.077,0,0,0,0,0,0,
OG5_142695,0,0.1,0,0,1.0,0,0,0.25,
OG5_133523,0,0.009,0,0,1.0,0,0,0,
OG5_137470,0,0.1,0,0,0.333,0.533,0,0.063,
OG5_137349,0,0.019,0,1.0,0,0,0,0.029,
OG5_165284,0,0.041,0,0,0,0,1.0,0,
OG5_142479,0,0.017,0.167,0,1.0,0.5,0.286,0,
OG5_147249,0,0.091,0,1.0,0,0.36,0.5,0,
OG5_146990,0,0.026,0,0,0,0,0,0.167,
OG5_135383,0,0.017,0,0,0,0,0,0,
OG5_161533,0,0.013,0,0,0,0.2,0,0.5,
OG5_163168,0,0.025,0,0,0,0,0,0.667,
OG5_138479,0,0.105,0,0,0.5,0,0,0,
OG5_134734,0,0.014,0.143,0,0,0.222,0.033,0.167,
OG5_140286,0,0.017,0,0,1.0,0,0,0.2,
OG5_156891,0,0.016,0,0,1.0,0.333,0.5,0,
OG5_136232,0,0.016,0,0,0,0,0,0,
OG5_164780,0,0.039,0,0,0,0,0,0.5,
OG5_134571,0,0.007,0,0,0,0.5,0,0,
OG5_152613,0,0.033,0,0,0,1.0,0,0.056,
OG5_138138,0,0.095,0.5,1.0,0,0,0.286,0.6,
OG5_147590,0,0.008,0,0,1.0,0,0,0.048,
OG5_138532,0,0.022,0,1.0,0,0,1.0,0.047,
OG5_134849,0,0.03,0.086,0,0,0.08,0.038,0,
OG5_134091,0,0.182,0.067,1.0,0.364,0.2,0.061,0.111,
OG5_163304,0,0.071,0.095,0,0,0.105,0.039,0.083,
OG5_135082,0,0.006,0,0,0,0,0,0,
OG5_142724,0,0.071,0,0,0.5,0,1.0,0.143,
OG5_142746,0,0.088,0,0,0.214,1.0,0,0,
OG5_132451,0,0.02,0,0,0,0,0,0.111,
OG5_127931,0,0.075,0,0,0,0,0,0.409,
OG5_163264,0,0.077,0,0,0,0,0.5,0.027,
OG5_136945,0,0.026,0,0,0,0,0,0.108,
OG5_150433,0,0.088,0,0,0,0,0,0,
OG5_132442,0,0.014,0,0,0,0.125,0.5,0.057,
OG5_156679,0,0.039,0,0,0,0,0,0,
OG5_137711,0,0.025,1.0,0,0,0,0.25,0.143,
OG5_146439,0,0.013,0,0,0,0.182,1.0,0,
OG5_164927,0,0.029,0,0,0,0,0.222,0.2,
OG5_140535,0,0.007,0,0,0,0,0,0.083,
OG5_135386,0,0.091,0,0,0.5,0,0.333,0,
OG5_156423,0,0.069,1.0,0,0,0,0,0,
OG5_138668,0,0.033,0,0,0.111,0,1.0,1.0,
OG5_163302,0,0.063,0,0,0,0,1.0,0.135,
OG5_137372,0,0.036,0,1.0,0,0,1.0,0.071,
OG5_135716,0,0.01,0,0,0,0,1.0,0.222,
OG5_155534,0,0.094,0,0,0,0,1.0,0.088,
OG5_144670,0,0.025,0,1.0,0.5,0,0,0,
OG5_140514,0,0.062,1.0,0,0,0,0,0.333,
OG5_169356,0,0.051,0,0,0,0,0,1.0,
OG5_136555,0,0.053,0.25,1.0,0,0.293,0.273,0,
OG5_137386,0,0.032,0,0,0,0,0,0.028,
OG5_168744,0,0.045,0,0,0,0,0,0.03,
OG5_158918,0,0.038,0,0,0,1.0,0.25,0.4,
OG5_142706,0,0.023,0,0,0,0,0,0.25,
OG5_156909,0,0.04,0,0,0,0,0,0,
OG5_160543,0,0.095,0,0,0.333,0,0,0.118,
OG5_163503,0,0.333,0,0,1.0,0,0,0,
OG5_156678,0,0.056,0,0,0,0,0,0.111,
OG5_163577,0,0.2,0,0,0.333,0,0,0,
OG5_149511,0,0.182,1.0,0,0.3,0,0.182,0.5,
OG5_138799,0,0.103,1.0,0,1.0,0,0,1.0,
OG5_135857,0,0.055,0,0,0,0,1.0,0.4,
OG5_179185,0,0.043,0,0,0,0,0,0,
OG5_139321,0,0.039,0,1.0,0,0,0.068,0.182,
OG5_144639,0,0.057,0.167,0,0.5,0,0.053,0.273,
OG5_153484,0,0.076,0,0,0,0,1.0,0,
OG5_152077,0,0.065,1.0,0,1.0,0,0.077,0.104,
OG5_160403,0,0.1,0.2,0,0,0.182,0.286,0,
OG5_134502,0,0.026,0,0,1.0,0,0.333,0,
OG5_150259,0,0.2,0,0,1.0,0.423,1.0,0,
OG5_164826,0,0.051,0,0,0,0,0,0,
OG5_170975,0,0.024,1.0,1.0,0,0,0.333,0.167,
OG5_155406,0,0.067,0,1.0,0,0,0,0.036,
OG5_130984,0,0.692,0,0,0,0,0,0,
OG5_138518,0,0.25,0,0,0,0.385,0,0,
OG5_152359,0,0.106,1.0,0,0,0,0.25,0,
OG5_147343,0,0.053,0,0,1.0,0,1.0,0,
OG5_171023,0,0.077,0,0,0,0,0.286,0,
OG5_142674,0,0.015,0,0,0,0.286,0.5,0,
OG5_174031,0,0.161,0,0,0,0,1.0,1.0,
OG5_168712,0,0.03,1.0,0,0,1.0,0.333,1.0,
OG5_157229,0,0.022,0,1.0,1.0,0,0.2,0.04,
OG5_156711,0,0.061,0,0,1.0,0,0,1.0,
OG5_168793,0,0.049,0.25,0,0,0,0.041,0.2,
OG5_158973,0,0.052,0.5,1.0,1.0,1.0,0.333,0.286,
OG5_168820,0,0.132,0,1.0,0,0,0.5,0,
OG5_139280,0,0.026,0,0,1.0,0,1.0,0.078,
