,Am,Ba,EE,Ex,Op,Pl,Sr,Za,
OG5_152901,0,73,0,0,0,0,0,3,
OG5_144937,0,112,28,1,0,31,102,12,
OG5_141274,0,31,9,0,12,7,4,1,
OG5_178518,0,30,0,0,0,0,1,0,
OG5_142575,0,20,5,5,2,1,9,0,
OG5_169939,0,37,2,0,2,0,13,0,
OG5_146755,0,7,0,0,1,0,0,4,
OG5_137557,0,78,0,0,1,0,0,0,
OG5_143063,0,16,24,1,0,36,68,0,
OG5_130665,0,4,5,0,11,2,8,1,
OG5_169640,0,17,0,1,4,1,0,0,
OG5_150491,0,58,0,0,0,0,0,0,
OG5_140062,0,20,2,0,5,0,0,0,
OG5_144790,0,38,0,0,0,7,3,12,
OG5_177178,0,8,1,0,0,0,18,0,
OG5_130128,0,371,0,0,3,0,5,0,
OG5_132004,0,7,1,0,0,1,2,0,
OG5_143877,0,21,5,2,0,0,3,0,
OG5_149873,0,4,0,0,1,0,0,8,
OG5_171553,0,31,0,0,0,0,1,0,
OG5_164488,0,1,11,0,0,11,6,0,
OG5_162949,0,2,0,1,0,0,0,2,
OG5_144442,0,158,0,0,1,0,1,0,
OG5_178576,0,12,9,0,0,0,25,0,
OG5_163207,0,35,1,1,0,5,2,2,
OG5_140066,0,124,7,1,1,14,14,1,
OG5_135440,0,30,0,0,0,0,6,0,
OG5_171099,0,6,0,0,0,0,0,0,
OG5_178692,0,41,16,0,1,3,84,0,
OG5_165291,0,65,4,0,1,7,6,0,
OG5_140530,0,18,0,0,1,0,1,0,
OG5_144515,0,1,0,0,0,0,0,0,
OG5_160546,0,43,0,0,0,0,0,0,
OG5_171562,0,20,4,1,0,2,41,0,
OG5_140297,0,31,0,0,2,0,1,2,
OG5_160493,0,61,0,0,0,0,0,0,
OG5_152316,0,8,1,0,4,0,0,0,
OG5_136471,0,32,0,0,4,9,6,0,
OG5_144965,0,94,22,2,0,18,68,0,
OG5_140693,0,5,2,0,3,3,6,0,
OG5_163747,0,14,0,0,3,0,1,0,
OG5_158978,0,94,0,0,0,0,0,30,
OG5_144626,0,9,9,0,2,0,2,4,
OG5_165186,0,12,0,0,0,0,0,0,
OG5_147323,0,1,1,0,0,6,2,0,
OG5_171001,0,19,0,0,0,0,0,7,
OG5_178697,0,29,0,0,0,0,0,0,
OG5_169989,0,12,1,0,1,0,5,1,
OG5_160485,0,70,0,0,0,0,0,0,
OG5_149631,0,91,0,0,0,0,2,1,
OG5_155502,0,5,0,1,0,0,0,0,
OG5_150454,0,18,0,0,0,0,9,2,
OG5_147184,0,15,0,0,0,15,2,0,
OG5_153790,0,106,0,0,0,1,1,1,
OG5_156726,0,49,0,0,0,0,0,0,
OG5_155569,0,141,0,0,0,0,2,0,
OG5_182769,0,1,0,0,0,1,2,5,
OG5_137235,0,7,3,1,3,7,28,2,
OG5_131513,0,67,0,3,10,0,0,5,
OG5_134035,0,162,1,0,0,2,0,0,
OG5_153510,0,89,0,0,0,0,0,0,
OG5_136912,0,205,0,0,0,0,0,0,
OG5_150138,0,49,0,0,0,0,0,0,
OG5_143157,0,135,0,0,0,0,0,0,
OG5_134493,0,174,0,1,0,1,0,0,
OG5_171546,0,65,0,0,0,0,0,0,
OG5_135373,0,245,0,0,1,0,0,0,
OG5_172007,0,43,0,0,0,0,4,1,
OG5_135929,0,167,1,0,1,1,11,0,
OG5_165200,0,73,12,0,0,0,1,0,
OG5_181158,0,13,0,0,0,0,0,0,
OG5_149629,0,155,0,0,0,0,0,0,
OG5_137363,0,213,0,0,1,3,0,0,
OG5_136931,0,157,0,0,0,0,0,0,
OG5_132714,0,341,15,0,0,14,58,1,
OG5_147352,0,50,0,0,0,0,1,0,
OG5_146621,0,181,0,0,1,0,0,0,
OG5_169819,0,12,0,0,2,0,0,0,
OG5_141271,0,66,0,0,0,0,0,0,
OG5_133550,0,13,0,0,4,8,7,0,
OG5_133739,0,372,12,0,0,14,38,0,
OG5_146245,0,263,4,0,0,1,3,26,
OG5_137866,0,68,0,0,0,0,0,0,
OG5_156673,0,95,0,0,0,0,0,0,
OG5_164853,0,65,0,0,0,0,0,0,
OG5_169930,0,54,0,0,1,0,0,0,
OG5_133574,0,88,1,0,0,0,0,0,
OG5_150302,0,14,14,0,0,38,41,0,
OG5_141563,0,15,0,0,1,0,1,0,
OG5_149331,0,127,0,0,0,0,0,0,
OG5_132804,0,141,25,0,0,29,68,47,
OG5_136096,0,333,6,0,1,11,1,8,
OG5_134305,0,20,0,0,0,0,2,0,
OG5_158962,0,131,0,0,0,0,0,0,
OG5_150474,0,43,0,0,0,0,0,0,
OG5_162573,0,23,0,1,2,6,4,0,
OG5_158412,0,5,0,0,0,0,4,4,
OG5_133733,0,256,0,0,2,0,0,0,
OG5_142652,0,162,0,0,0,0,0,0,
OG5_140156,0,259,0,0,0,0,0,0,
OG5_145058,0,78,0,0,0,0,0,0,
OG5_133530,0,288,0,0,1,0,1,4,
OG5_138779,0,207,0,0,0,0,1,0,
OG5_163178,0,39,0,0,0,0,2,20,
OG5_143170,0,108,0,0,0,0,0,0,
OG5_171095,0,22,0,0,0,0,0,0,
OG5_136488,0,168,0,0,0,0,0,0,
OG5_164829,0,119,0,0,0,0,0,0,
OG5_139253,0,115,0,0,0,0,2,0,
OG5_163203,0,74,0,0,0,0,0,0,
OG5_163754,0,42,0,0,0,0,0,0,
OG5_168718,0,155,0,0,0,0,0,0,
OG5_146630,0,158,0,0,0,0,0,1,
OG5_171869,0,50,0,0,0,0,1,0,
OG5_142654,0,182,0,0,0,0,2,0,
OG5_132582,0,242,0,0,1,0,1,64,
OG5_137096,0,73,0,0,0,0,0,0,
OG5_138793,0,67,0,0,0,0,0,0,
OG5_171038,0,32,0,0,0,0,0,0,
OG5_146297,0,57,0,0,5,0,0,1,
OG5_142696,0,120,0,0,0,0,0,3,
OG5_146640,0,277,0,0,0,0,1,0,
OG5_144173,0,110,7,0,0,13,2,25,
OG5_146619,0,105,25,1,0,35,78,0,
OG5_137089,0,280,0,0,0,1,0,0,
OG5_160688,0,179,0,0,0,0,0,4,
OG5_140525,0,61,0,0,0,0,0,0,
OG5_152557,0,16,0,0,0,0,0,0,
OG5_131272,0,201,1,0,0,0,2,0,
OG5_140007,0,126,18,1,0,24,37,24,
OG5_150337,0,37,0,0,0,6,1,0,
OG5_135722,0,278,0,0,0,2,0,0,
OG5_156724,0,31,0,0,0,0,0,0,
OG5_145085,0,60,0,1,1,0,2,4,
OG5_144238,0,20,0,0,1,0,6,0,
OG5_137549,0,136,0,0,0,0,0,4,
OG5_149654,0,148,0,0,0,0,2,0,
OG5_138550,0,12,2,0,0,3,21,2,
OG5_169386,0,21,2,0,0,1,7,1,
OG5_137872,0,161,0,0,1,0,0,0,
OG5_171078,0,123,0,0,0,0,3,0,
OG5_156222,0,71,0,0,0,0,0,0,
OG5_143175,0,103,0,0,0,0,0,0,
OG5_138540,0,175,0,0,0,0,1,0,
OG5_150647,0,46,0,0,0,0,0,0,
OG5_141140,0,40,6,0,0,22,23,0,
OG5_156720,0,25,0,0,0,0,0,0,
OG5_155505,0,103,0,0,0,0,0,7,
OG5_137625,0,8,4,0,1,4,4,4,
OG5_145074,0,73,0,0,0,0,0,0,
OG5_140176,0,154,0,0,0,0,0,0,
OG5_135721,0,213,0,0,1,10,2,7,
OG5_165179,0,55,0,0,0,0,0,0,
OG5_135098,0,151,12,0,0,26,78,56,
OG5_160449,0,46,0,0,0,0,0,0,
OG5_160507,0,139,0,0,0,0,0,11,
OG5_147364,0,62,2,0,0,0,1,0,
OG5_144450,0,143,0,0,1,0,0,0,
OG5_144446,0,92,0,0,0,0,0,5,
OG5_149723,0,28,9,0,1,9,45,1,
OG5_160804,0,42,0,1,0,0,0,0,
OG5_142166,0,59,23,2,0,25,80,0,
OG5_152525,0,88,0,0,0,0,7,2,
OG5_141342,0,126,10,0,0,12,44,33,
OG5_136849,0,234,18,3,0,14,46,0,
OG5_156571,0,49,24,1,0,39,84,0,
OG5_145080,0,93,0,0,1,0,0,23,
OG5_144237,0,142,24,1,0,32,79,2,
OG5_147239,0,119,0,0,0,9,6,0,
OG5_153298,0,116,10,1,0,15,46,0,
OG5_163546,0,22,0,0,0,0,0,0,
OG5_144226,0,3,0,1,0,0,6,0,
OG5_163786,0,13,0,0,1,6,0,3,
OG5_171421,0,33,0,0,0,0,0,0,
OG5_168761,0,80,1,0,1,0,2,0,
OG5_153459,0,140,0,0,0,0,0,2,
OG5_168733,0,49,0,0,0,0,1,0,
OG5_137002,0,77,27,0,14,10,52,0,
OG5_149846,0,6,1,0,5,0,0,0,
OG5_171083,0,76,0,0,0,0,0,0,
OG5_168716,0,43,0,0,0,1,5,0,
OG5_137218,0,123,3,2,0,0,4,0,
OG5_146644,0,54,0,0,0,3,0,30,
OG5_147258,0,26,2,0,2,5,17,0,
OG5_152447,0,22,0,0,1,3,0,0,
OG5_140166,0,108,0,0,0,0,0,0,
OG5_140163,0,91,0,0,1,0,0,0,
OG5_153457,0,37,0,0,0,0,0,0,
OG5_141117,0,25,6,0,0,9,4,0,
OG5_171450,0,46,0,0,1,0,0,0,
OG5_164821,0,14,0,0,0,0,0,2,
OG5_153456,0,68,0,0,0,0,6,0,
OG5_171561,0,34,0,0,0,0,0,0,
OG5_137342,0,91,0,0,0,5,7,2,
OG5_155544,0,45,0,0,0,0,0,0,
OG5_130915,0,344,27,2,0,38,72,0,
OG5_132932,0,33,0,0,4,0,0,24,
OG5_135464,0,172,29,0,0,27,94,0,
OG5_134566,0,188,0,0,0,9,2,27,
OG5_171195,0,23,0,0,1,0,0,0,
OG5_153492,0,2,0,0,0,0,0,0,
OG5_139328,0,16,0,0,2,0,2,0,
OG5_159298,0,26,0,0,0,0,0,0,
OG5_179935,0,8,0,0,0,0,1,0,
OG5_150838,0,80,0,0,0,0,28,0,
OG5_135186,0,42,0,0,0,0,0,0,
OG5_157803,0,31,0,0,0,0,0,0,
OG5_147532,0,65,0,1,0,0,0,21,
OG5_150475,0,52,0,0,0,0,0,0,
OG5_140161,0,95,0,0,0,0,1,0,
OG5_141335,0,67,0,0,0,0,0,9,
OG5_135730,0,84,0,0,1,0,1,0,
OG5_160514,0,7,0,0,0,0,0,1,
OG5_156700,0,100,0,0,0,0,0,0,
OG5_136509,0,142,0,0,0,0,0,3,
OG5_141304,0,136,2,2,0,27,37,0,
OG5_163188,0,87,0,0,0,0,0,0,
OG5_136229,0,98,0,0,0,2,0,1,
OG5_153688,0,20,0,0,0,0,0,0,
OG5_141706,0,58,0,0,0,0,1,0,
OG5_153458,0,133,0,0,0,0,0,0,
OG5_157666,0,27,0,0,0,0,0,7,
OG5_164788,0,47,0,0,0,1,3,0,
OG5_142976,0,83,0,0,0,0,2,0,
OG5_137368,0,114,0,0,0,0,2,0,
OG5_175509,0,41,5,0,0,2,21,0,
OG5_159830,0,22,0,0,0,0,0,0,
OG5_147592,0,156,0,0,0,1,3,0,
OG5_178602,0,27,0,0,0,1,0,0,
OG5_179342,0,17,0,0,0,7,0,0,
OG5_169372,0,21,0,0,0,0,0,0,
OG5_136941,0,71,0,0,0,0,0,28,
OG5_168783,0,14,0,0,0,0,0,0,
OG5_168301,0,1,12,0,0,3,11,7,
OG5_164066,0,30,0,0,0,0,0,0,
OG5_134808,0,24,1,0,11,0,3,1,
OG5_139219,0,84,8,2,0,6,3,6,
OG5_160440,0,18,0,0,0,0,0,0,
OG5_171024,0,7,0,0,0,0,1,1,
OG5_171859,0,59,0,0,0,0,1,0,
OG5_144212,0,56,1,1,0,0,9,6,
OG5_132383,0,15,15,1,6,6,41,0,
OG5_145042,0,96,0,0,0,0,1,0,
OG5_137515,0,75,0,0,1,0,2,19,
OG5_138644,0,3,0,0,1,1,3,0,
OG5_149724,0,17,0,0,0,0,0,34,
OG5_172961,0,2,0,0,0,2,18,0,
OG5_140178,0,88,0,0,0,0,1,0,
OG5_152533,0,5,12,1,0,19,50,0,
OG5_136489,0,44,0,1,0,5,1,54,
OG5_140185,0,68,0,0,0,0,0,0,
OG5_158936,0,52,0,0,0,0,0,0,
OG5_175587,0,32,0,0,0,2,37,0,
OG5_144423,0,10,7,0,0,0,6,21,
OG5_141303,0,50,0,0,0,0,3,0,
OG5_141285,0,113,0,0,0,0,17,0,
OG5_163220,0,21,0,0,0,0,1,0,
OG5_136476,0,57,0,0,0,13,1,4,
OG5_175610,0,17,0,0,0,0,0,0,
OG5_175615,0,1,0,0,1,0,0,0,
OG5_136929,0,13,2,0,8,0,4,7,
OG5_158436,0,91,2,0,0,0,5,6,
OG5_141299,0,50,0,0,0,0,2,0,
OG5_163230,0,12,0,0,0,0,0,0,
OG5_149652,0,1,0,0,3,0,1,0,
OG5_149658,0,46,0,0,1,0,0,0,
OG5_140444,0,5,0,0,0,14,1,0,
OG5_146647,0,17,0,0,1,0,0,0,
OG5_159029,0,24,0,0,0,0,0,27,
OG5_144416,0,188,0,0,0,2,0,1,
OG5_140508,0,16,26,1,0,37,68,0,
OG5_141316,0,29,0,0,0,0,0,11,
OG5_136658,0,118,0,0,0,0,2,0,
OG5_147208,0,101,13,0,0,16,64,0,
OG5_171035,0,18,5,0,1,1,11,4,
OG5_141287,0,52,0,0,0,0,0,0,
OG5_156748,0,31,1,2,0,0,18,0,
OG5_163209,0,23,0,0,0,0,0,0,
OG5_162856,0,83,1,0,0,0,1,0,
OG5_144724,0,17,0,0,0,0,0,4,
OG5_146662,0,49,0,0,0,0,0,0,
OG5_155248,0,59,0,0,0,1,5,8,
OG5_149645,0,83,0,0,0,0,0,0,
OG5_147387,0,57,0,0,0,3,1,0,
OG5_176519,0,98,0,0,0,0,36,0,
OG5_157802,0,39,0,0,0,0,0,0,
OG5_184537,0,7,0,0,0,0,0,0,
OG5_178043,0,26,0,0,0,0,0,1,
OG5_163172,0,32,3,0,0,8,20,2,
OG5_153443,0,128,0,0,0,0,0,0,
OG5_156277,0,32,0,0,0,0,0,0,
OG5_145065,0,40,0,0,0,0,0,0,
OG5_170941,0,99,8,0,0,0,8,0,
OG5_157766,0,22,0,0,0,0,0,0,
OG5_144665,0,85,0,0,0,0,0,3,
OG5_171861,0,25,0,0,0,0,7,1,
OG5_178609,0,29,0,0,0,0,0,0,
OG5_138827,0,19,0,0,0,0,2,0,
OG5_160497,0,74,0,0,0,0,0,0,
OG5_160506,0,77,0,0,0,0,0,0,
OG5_138093,0,102,23,1,0,21,21,0,
OG5_138746,0,20,0,0,0,12,3,3,
OG5_138736,0,64,0,0,0,0,0,0,
OG5_161636,0,49,0,0,0,0,0,0,
OG5_172358,0,7,0,2,0,0,4,14,
OG5_137732,0,15,0,0,0,0,0,0,
OG5_171163,0,22,0,1,0,0,0,1,
OG5_152561,0,47,0,0,1,6,0,0,
OG5_150152,0,4,0,0,0,10,14,0,
OG5_147125,0,17,4,0,0,12,17,4,
OG5_144263,0,46,9,1,0,4,24,9,
OG5_155564,0,17,0,0,0,0,0,38,
OG5_149779,0,3,0,0,1,0,0,0,
OG5_176239,0,9,0,0,1,0,0,0,
OG5_132749,0,2,22,0,7,30,49,6,
OG5_147171,0,9,4,0,0,11,11,0,
OG5_160471,0,115,0,0,0,0,0,0,
OG5_161631,0,24,10,1,0,2,50,0,
OG5_171520,0,8,0,0,0,0,0,0,
OG5_153827,0,33,0,0,1,0,0,0,
OG5_171178,0,22,0,0,0,0,0,0,
OG5_145044,0,208,0,0,0,0,0,0,
OG5_150428,0,164,0,0,0,0,1,0,
OG5_168036,0,57,4,0,0,1,35,6,
OG5_156887,0,41,11,0,0,9,53,0,
OG5_168769,0,29,0,0,0,0,0,0,
OG5_177353,0,38,1,0,0,0,0,0,
OG5_171799,0,20,0,0,0,1,12,0,
OG5_134329,0,8,5,3,0,0,17,1,
OG5_179960,0,20,1,0,1,1,0,0,
OG5_139226,0,89,24,2,1,17,69,0,
OG5_156730,0,171,0,0,0,0,0,9,
OG5_152821,0,26,4,0,0,0,9,0,
OG5_179232,0,48,0,0,0,0,1,0,
OG5_135214,0,16,0,0,0,0,0,0,
OG5_144337,0,21,0,0,0,0,3,0,
OG5_139480,0,11,0,0,0,6,4,0,
OG5_150021,0,21,0,0,0,0,1,1,
OG5_146635,0,33,1,0,0,0,18,4,
OG5_155489,0,5,0,0,3,0,1,0,
OG5_137806,0,135,0,0,0,0,0,0,
OG5_166336,0,9,0,0,0,1,0,0,
OG5_145069,0,44,0,0,0,0,0,0,
OG5_156884,0,34,0,0,0,0,0,0,
OG5_170898,0,3,4,0,0,12,3,0,
OG5_171392,0,21,8,0,0,13,6,2,
OG5_150377,0,19,4,0,0,9,1,0,
OG5_155166,0,5,0,0,4,0,1,0,
OG5_179910,0,6,0,0,0,0,0,0,
OG5_184797,0,14,3,0,0,1,10,0,
OG5_136909,0,80,10,0,0,5,49,12,
OG5_153505,0,8,0,0,0,0,1,0,
OG5_160537,0,44,0,0,0,0,1,0,
OG5_126958,0,8,5,3,0,0,12,0,
OG5_147333,0,80,0,0,0,1,0,0,
OG5_160143,0,41,0,1,0,4,1,2,
OG5_141641,0,13,0,0,0,8,3,0,
OG5_144259,0,2,0,0,0,18,14,0,
OG5_149795,0,27,0,0,0,0,0,0,
OG5_153441,0,37,0,0,0,0,0,0,
OG5_149660,0,9,0,0,0,18,4,0,
OG5_170707,0,5,0,0,0,8,0,4,
OG5_136832,0,12,16,0,1,4,35,0,
OG5_126797,0,1,1,2,0,0,7,0,
OG5_150367,0,17,15,1,0,40,42,0,
OG5_168774,0,9,0,1,2,0,0,0,
OG5_152556,0,41,0,0,0,0,1,0,
OG5_164928,0,4,0,2,0,0,0,0,
OG5_153309,0,5,0,0,0,0,0,0,
OG5_181376,0,4,0,0,4,0,46,0,
OG5_171557,0,22,0,0,0,0,0,0,
OG5_160450,0,11,12,0,0,19,16,0,
OG5_176296,0,8,0,0,0,0,0,0,
OG5_135389,0,60,0,0,0,0,1,74,
OG5_147074,0,3,27,0,0,27,44,0,
OG5_163224,0,18,0,0,0,0,0,0,
OG5_139199,0,5,1,1,5,2,39,0,
OG5_146901,0,14,0,1,0,0,1,1,
OG5_150681,0,22,3,0,0,0,3,0,
OG5_147374,0,31,0,0,0,0,0,0,
OG5_137092,0,4,0,0,0,1,2,0,
OG5_141737,0,1,0,0,0,2,11,0,
OG5_144890,0,113,14,1,0,27,34,0,
OG5_137401,0,19,0,0,3,0,2,0,
OG5_140446,0,129,28,3,0,41,95,0,
OG5_142666,0,2,12,0,0,7,49,0,
OG5_138105,0,132,0,0,1,0,0,1,
OG5_162791,0,118,0,0,0,0,1,20,
OG5_172641,0,17,0,0,0,0,0,0,
OG5_160425,0,31,2,0,0,15,0,0,
OG5_141669,0,118,27,1,1,27,96,1,
OG5_135099,0,77,0,0,0,1,0,4,
OG5_138075,0,65,0,0,0,12,2,0,
OG5_161364,0,104,0,1,0,0,1,12,
OG5_163262,0,24,0,0,0,0,0,0,
OG5_149715,0,1,14,0,0,23,62,1,
OG5_163245,0,106,0,1,0,4,3,1,
OG5_166297,0,15,0,0,0,0,0,0,
OG5_149315,0,21,0,0,4,0,0,1,
OG5_133449,0,2,0,0,7,0,0,3,
OG5_135823,0,67,0,0,0,7,0,0,
OG5_157080,0,17,0,0,0,0,0,0,
OG5_145087,0,126,17,0,0,18,8,0,
OG5_150175,0,9,19,0,0,16,64,0,
OG5_147229,0,110,0,0,0,10,0,0,
OG5_136083,0,35,8,0,0,13,6,68,
OG5_143163,0,80,0,0,0,0,0,0,
OG5_144489,0,25,13,0,0,20,63,20,
OG5_144459,0,19,0,0,0,0,1,51,
OG5_159345,0,11,0,0,0,0,0,0,
OG5_164899,0,34,0,0,0,0,0,12,
OG5_133350,0,44,23,2,0,23,66,0,
OG5_139533,0,22,2,0,0,15,2,20,
OG5_145745,0,9,1,5,0,0,1,0,
OG5_137532,0,10,19,0,0,23,55,0,
OG5_162806,0,6,0,0,0,0,1,0,
OG5_142333,0,120,2,0,0,9,0,1,
OG5_181183,0,3,0,0,1,4,11,0,
OG5_149711,0,18,1,0,0,9,16,0,
OG5_152575,0,39,13,0,0,39,65,2,
OG5_153662,0,37,0,0,0,0,0,0,
OG5_164808,0,56,1,0,0,0,0,0,
OG5_169714,0,4,0,0,0,0,1,0,
OG5_164454,0,135,0,1,0,0,0,0,
OG5_157797,0,69,0,0,0,0,0,0,
OG5_164910,0,30,0,0,0,0,0,0,
OG5_171017,0,6,1,0,3,0,0,15,
OG5_147345,0,117,0,0,1,0,19,0,
OG5_176891,0,8,0,0,0,0,0,0,
OG5_163213,0,51,0,0,0,0,2,0,
OG5_155059,0,13,0,0,0,0,0,17,
OG5_164496,0,105,0,0,0,8,1,0,
OG5_157646,0,51,18,0,5,16,32,0,
OG5_175669,0,27,0,0,0,0,4,0,
OG5_170953,0,11,0,0,0,0,0,14,
OG5_148097,0,1,0,3,0,0,1,0,
OG5_156347,0,16,0,0,1,9,1,0,
OG5_163190,0,12,0,0,0,2,1,25,
OG5_141341,0,1,13,0,1,18,33,0,
OG5_149760,0,8,2,0,1,2,8,6,
OG5_170980,0,25,3,0,0,0,12,0,
OG5_171446,0,24,2,0,1,0,3,5,
OG5_143053,0,5,0,0,0,9,7,0,
OG5_161644,0,31,0,0,0,0,1,0,
OG5_163665,0,1,0,0,0,6,0,0,
OG5_171160,0,25,12,2,0,4,25,0,
OG5_149822,0,29,0,1,0,0,2,0,
OG5_159009,0,5,0,0,0,0,0,4,
OG5_163579,0,2,0,0,1,0,0,0,
OG5_156582,0,6,0,0,0,21,1,0,
OG5_147287,0,14,1,0,0,19,2,0,
OG5_139830,0,1,0,0,0,0,1,0,
OG5_144441,0,8,0,1,0,1,3,0,
OG5_179270,0,17,0,0,0,0,1,0,
OG5_170982,0,5,0,0,0,0,0,0,
OG5_152730,0,3,0,0,1,1,0,9,
OG5_172391,0,98,10,0,0,9,9,0,
OG5_132913,0,172,0,0,0,1,1,69,
OG5_157227,0,23,0,0,0,0,2,5,
OG5_142676,0,48,0,0,0,0,1,0,
OG5_142679,0,12,5,1,0,17,16,0,
OG5_157794,0,15,0,0,0,0,1,0,
OG5_156698,0,38,2,0,0,1,6,0,
OG5_166309,0,11,0,0,0,2,28,0,
OG5_164056,0,33,0,0,0,0,0,0,
OG5_134809,0,18,0,0,13,0,39,0,
OG5_168357,0,8,0,0,0,0,35,0,
OG5_168327,0,24,0,0,0,0,0,0,
OG5_150485,0,38,0,0,0,0,0,0,
OG5_160429,0,8,24,1,0,25,78,0,
OG5_150652,0,20,0,0,0,0,2,0,
OG5_143289,0,2,2,0,0,1,4,0,
OG5_171046,0,13,0,0,0,0,0,0,
OG5_147526,0,47,0,0,1,0,0,0,
OG5_163261,0,22,1,1,0,4,6,1,
OG5_153667,0,22,0,0,0,0,0,0,
OG5_135822,0,78,14,0,0,20,35,0,
OG5_171054,0,13,0,0,0,0,0,0,
OG5_139557,0,33,13,0,0,23,27,0,
OG5_134038,0,2,0,0,2,0,0,0,
OG5_177045,0,1,0,0,0,0,0,2,
OG5_158950,0,8,0,0,0,0,1,0,
OG5_135187,0,18,0,2,0,0,1,0,
OG5_171004,0,37,0,0,0,0,1,0,
OG5_150312,0,28,23,0,0,20,19,0,
OG5_150224,0,101,0,0,0,14,1,4,
OG5_141387,0,57,0,0,0,0,0,0,
OG5_147149,0,99,19,2,0,23,54,0,
OG5_170675,0,94,8,0,0,6,9,0,
OG5_159186,0,63,27,3,0,34,95,0,
OG5_164717,0,100,0,0,0,7,1,0,
OG5_152555,0,102,0,0,0,12,0,0,
OG5_147281,0,92,29,2,1,44,103,0,
OG5_147197,0,92,20,0,0,13,41,0,
OG5_157649,0,91,7,0,0,12,21,0,
OG5_153304,0,92,1,0,0,8,3,0,
OG5_146736,0,100,18,1,5,14,63,0,
OG5_144980,0,94,23,2,0,44,91,0,
OG5_147294,0,72,1,0,2,15,8,0,
OG5_165864,0,102,4,1,0,4,1,0,
OG5_165869,0,97,1,0,0,18,2,0,
OG5_144977,0,94,16,0,0,40,81,0,
OG5_144976,0,94,27,2,0,19,93,0,
OG5_153172,0,84,11,0,0,22,9,0,
OG5_160691,0,96,13,0,0,11,5,0,
OG5_144998,0,78,0,0,0,13,0,0,
OG5_147265,0,97,24,1,0,31,83,0,
OG5_144993,0,96,27,2,0,44,101,0,
OG5_140501,0,55,0,0,0,10,0,0,
OG5_140506,0,97,27,2,0,39,90,0,
OG5_165872,0,98,5,1,0,15,15,0,
OG5_170113,0,101,0,0,0,6,1,0,
OG5_140466,0,56,0,0,0,6,0,0,
OG5_137068,0,130,10,0,0,11,32,0,
OG5_147313,0,93,0,1,0,11,2,0,
OG5_171675,0,99,0,0,0,9,21,0,
OG5_132306,0,85,13,2,13,41,64,0,
OG5_140468,0,102,29,0,0,38,61,0,
OG5_166829,0,94,15,0,0,13,72,0,
OG5_156051,0,98,6,1,0,19,36,0,
OG5_144981,0,94,2,0,0,21,11,0,
OG5_147303,0,96,15,0,0,30,40,0,
OG5_147302,0,88,26,2,0,33,91,0,
OG5_147305,0,34,27,1,0,30,96,0,
OG5_172374,0,96,24,0,0,7,14,0,
OG5_172394,0,96,5,0,0,22,45,0,
OG5_150248,0,44,2,0,0,14,0,0,
OG5_145006,0,92,15,2,0,24,87,0,
OG5_145000,0,92,0,0,0,14,1,0,
OG5_145009,0,74,6,2,0,26,26,0,
OG5_141320,0,112,0,0,0,25,13,0,
OG5_147251,0,76,0,0,0,12,1,0,
OG5_156551,0,51,15,0,0,21,35,0,
OG5_172388,0,91,26,1,0,17,59,0,
OG5_172382,0,106,0,0,0,3,0,0,
OG5_172384,0,100,4,0,0,10,3,0,
OG5_145015,0,99,19,0,0,24,88,0,
OG5_170894,0,53,0,0,0,9,1,0,
OG5_133450,0,25,0,0,7,0,1,1,
OG5_139567,0,87,0,0,0,21,5,0,
OG5_153283,0,57,14,1,0,22,53,0,
OG5_165119,0,63,1,0,1,0,2,1,
OG5_170390,0,81,1,0,0,8,1,0,
OG5_144823,0,94,0,0,0,34,17,25,
OG5_143146,0,98,24,0,0,24,89,0,
OG5_147136,0,93,1,0,0,12,1,0,
OG5_147137,0,30,10,0,0,31,45,0,
OG5_181189,0,96,0,1,0,5,0,0,
OG5_140491,0,91,27,1,0,25,85,0,
OG5_164340,0,95,0,0,0,6,1,0,
OG5_143133,0,90,15,0,0,28,86,0,
OG5_150381,0,87,12,0,0,19,4,0,
OG5_141681,0,92,25,0,0,34,86,0,
OG5_167593,0,27,0,1,0,0,0,0,
OG5_143129,0,50,1,0,0,12,1,0,
OG5_141690,0,88,27,0,0,15,64,0,
OG5_153251,0,97,0,0,0,13,1,0,
OG5_153414,0,86,12,0,0,13,56,0,
OG5_170635,0,64,0,0,0,8,0,0,
OG5_143111,0,46,25,0,0,27,81,0,
OG5_143119,0,95,24,1,0,35,85,0,
OG5_143068,0,98,25,1,0,23,89,0,
OG5_153406,0,87,1,1,0,26,4,0,
OG5_138094,0,132,0,0,0,12,14,0,
OG5_152367,0,99,0,0,0,0,1,0,
OG5_156589,0,94,3,0,0,8,3,0,
OG5_170911,0,81,0,0,0,5,0,0,
OG5_139397,0,94,26,0,0,28,81,0,
OG5_149392,0,86,1,0,0,13,43,0,
OG5_150299,0,79,17,0,0,8,21,3,
OG5_175684,0,85,11,0,0,6,42,0,
OG5_145026,0,37,20,1,0,23,55,0,
OG5_175941,0,65,1,0,1,0,1,0,
OG5_164050,0,8,0,0,1,0,0,3,
OG5_165992,0,55,25,1,0,24,84,0,
OG5_147282,0,85,10,1,0,20,34,0,
OG5_180830,0,49,0,0,0,5,14,0,
OG5_147274,0,47,24,0,0,24,75,0,
OG5_139498,0,23,27,1,0,42,91,0,
OG5_153375,0,48,15,0,1,20,4,0,
OG5_161369,0,26,0,0,0,22,24,0,
OG5_139176,0,50,27,0,0,27,57,0,
