,am,ba,ee,ex,op,pl,sr,za,
OG5_137082,0,0.05,0,0,1.0,1.0,0,0,
OG5_131883,0,0.004,0.13,1.0,1.0,0.333,0.028,0,
OG5_131162,0,0.008,0,0,0,0,0,0.034,
OG5_137913,0,0.029,0,0,0,0,0.222,0,
OG5_131754,0,0.006,0,0,1.0,0,0,0.056,
OG5_132768,0,0.03,0,0,0,0,0,0.2,
OG5_132445,0,0.01,0,0,0,0,1.0,0,
OG5_131517,0,0.004,0.167,1.0,0,0.207,0.045,0,
OG5_131888,0,0.007,0.5,0,1.0,0.333,0.2,0.026,
OG5_131566,0,0.004,0.25,0,0.5,0.48,0.143,0,
OG5_132920,0,0.012,0,0,0,0.273,0.667,0.032,
OG5_152629,0,0.032,0,0,1.0,0,0,1.0,
OG5_134509,0,0.005,0,0,0,0,0,0.037,
OG5_134249,0,0.016,0.2,0,1.0,0.118,0.133,0.5,
OG5_171043,0,0.039,0,0,0,0,0,0,
OG5_138575,0,0.1,0.333,0,0.333,0.5,0.1,1.0,
OG5_132580,0,0.004,0,0,1.0,0,1.0,0,
OG5_146672,0,0.022,1.0,0,1.0,1.0,1.0,0.308,
OG5_130478,0,0.009,0.118,1.0,0,0.05,0.044,1.0,
OG5_128713,0,0.009,0.15,0.222,0,0.1,0.087,0.065,
OG5_138556,0,0.006,0,0,0,0,0,0,
OG5_140515,0,0.022,0,0,0,0,0,0,
OG5_141293,0,0.009,0,0,0,0.286,0,0,
OG5_133575,0,0.004,0,0,1.0,0,1.0,0.125,
OG5_137371,0,0.036,0,0,0,0,0.333,0.065,
OG5_144505,0,0.077,0,0,0.333,0,0,0.143,
OG5_150450,0,0.03,0,1.0,0,0,1.0,0.5,
OG5_149728,0,0.02,0,0,0,0,0,0.074,
OG5_136660,0,0.027,0,0,0,0,0,0.06,
OG5_138538,0,0.017,0,0,0,0.111,0,0,
OG5_131760,0,0.033,0,0,1.0,0,0,0.038,
OG5_137074,0,0.01,0.16,0,0,0.132,0.065,0,
OG5_137357,0,0.009,0,0,0,0.136,1.0,0.043,
OG5_130616,0,0.007,0.167,0.5,1.0,0.045,0.025,0,
OG5_129697,0,0.038,0,0,1.0,0,1.0,0.043,
OG5_144503,0,0.03,0,0,0,0,0,0,
OG5_164858,0,0.083,0,0,0,0,0,0,
OG5_133328,0,0.029,0.077,0,0.5,0.194,0.071,0.111,
OG5_132912,0,0.004,0.5,0,0,1.0,0.033,1.0,
OG5_150425,0,0.043,0.333,0,0,0.5,0.25,0.333,
OG5_132746,0,0.008,0,0,0,0,0,0,
OG5_152600,0,0.049,0,0,0,0,0,0.105,
OG5_133156,0,0.008,0.2,0,1.0,0.259,0.087,0.2,
OG5_133472,0,0.007,0.2,0,1.0,1.0,1.0,0.5,
OG5_164835,0,0.023,0,1.0,0,0,0,0.125,
OG5_140387,0,0.06,0,0,0.5,0,0,0.5,
OG5_132018,0,0.015,1.0,0,1.0,0,1.0,0,
OG5_162799,0,0.143,1.0,0,0,1.0,0.111,0,
OG5_153677,0,0.035,0,0,0.5,0,0,0.107,
OG5_160457,0,0.023,0,0,0,0,0,0,
OG5_143142,0,0.1,0.5,0,0,0.071,0.038,0.063,
OG5_129305,0,0.012,0,0,1.0,0,1.0,0.039,
OG5_133323,0,0.015,0.083,0,0,0,0,0.039,
OG5_136485,0,0.009,0,0,0,0,0,0,
OG5_132016,0,0.006,0.143,0,0,0.167,0.1,0,
OG5_135845,0,0.025,0.2,0,0,0,0.286,0.095,
OG5_145212,0,0.038,0,0,1.0,0,0,0.077,
OG5_136234,0,0.017,0,0,0,0,0,0.333,
OG5_141713,0,0.02,0,0,0,0,0,0.111,
OG5_135838,0,0.022,0,0,0,0,1.0,0.167,
OG5_130800,0,0.094,0,0,0,0,0,0.047,
OG5_129936,0,0.006,0.667,0,0.1,0.185,0.025,0,
OG5_181191,0,0.026,0.5,0,0,0,0.032,0,
OG5_129409,0,0.025,0,0,0.667,0,0,0.095,
OG5_130126,0,0.01,0,0,0,0.333,1.0,0.078,
OG5_131696,0,0.006,1.0,0,0,0.2,1.0,0.021,
OG5_132611,0,0.011,0,0,0,0,0,0.053,
OG5_134504,0,0.018,0,0,0,0,1.0,0.143,
OG5_141708,0,0.047,0.091,0.5,0,0.071,0.034,1.0,
OG5_138787,0,0.029,0.167,0,1.0,0.5,0.105,0.143,
OG5_131749,0,0.004,0,0,0,0.182,1.0,0,
OG5_146764,0,0.013,0,0,0.167,0.333,0,0.2,
OG5_129693,0,0.01,0.088,0,0,0.075,0.019,0.034,
OG5_134013,0,0.012,0,0,0,0,0,0.167,
OG5_131045,0,0.005,0.077,0,1.0,0.238,0.111,0,
OG5_130711,0,0.006,0,0.5,1.0,0.056,0.077,0,
OG5_130709,0,0.005,0.069,1.0,0,0.167,0.032,0,
OG5_130370,0,0.005,0.05,1.0,0,0.111,0.065,1.0,
OG5_155748,0,0.541,0,1.0,0,0.5,0.844,0,
OG5_142323,0,0.067,0,0,0,0,0,0,
OG5_144539,0,0.031,0,0,0,0,0,0,
OG5_131782,0,0.01,0.182,0,0,0.118,0.07,0.1,
OG5_134794,0,0.286,0,0,1.0,0,0,0,
OG5_160474,0,0.072,0,0,0,0,0.455,0,
OG5_132440,0,0.011,0,0,0.5,0,1.0,0,
OG5_141446,0,0.073,0,0,1.0,0,0,0.5,
OG5_137892,0,0.017,0,0,0,0,0,0,
OG5_136987,0,0.067,0.333,1.0,0,0.308,0.25,0.333,
OG5_141336,0,0.043,0,0,0,0,1.0,0.238,
OG5_132803,0,0.029,0,0,0,0.333,0.25,0.067,
OG5_128712,0,0.013,0,0,0.5,0,0.167,1.0,
OG5_130963,0,0.008,0,0,0,0.4,0.2,0.026,
OG5_159530,0,0.045,0,0,0,0,1.0,0.2,
OG5_152919,0,0.124,0,0,0,0,0,0,
OG5_144410,0,0.038,0,0,0,0,1.0,0,
OG5_152225,0,0.027,0,0,0,0,0,0.088,
OG5_138771,0,0.011,1.0,0,0,0.293,1.0,0,
OG5_133988,0,0.005,0,0,1.0,0,0,0,
OG5_135371,0,0.108,0,0,1.0,0,0,0.083,
OG5_162826,0,0.038,0,0,0,0,0,1.0,
OG5_142836,0,0.037,0.273,1.0,0.333,0.273,0.133,0,
OG5_132147,0,0.004,0,0,0,0,1.0,0,
OG5_136441,0,0.036,0,0.333,0,0,1.0,0.5,
OG5_145209,0,0.1,0,0,1.0,0,0,0.333,
OG5_156702,0,0.031,0,0,0,0,0,0.5,
OG5_176150,0,0.139,0,0,0.25,0,0,0.4,
OG5_168406,0,0.016,0.25,1.0,1.0,0,0,1.0,
OG5_137459,0,0.065,0,0,1.0,0,0,0.25,
OG5_132915,0,0.007,0,0,0,0,0,0,
OG5_134767,0,0.039,0.4,1.0,1.0,0.075,0.056,0.089,
OG5_132296,0,0.004,0.2,0,0,0.5,0.1,0,
OG5_133531,0,0.01,0,0,0,0.714,1.0,0,
OG5_138826,0,0.046,0.25,0,0,0.167,0.323,0.118,
OG5_134506,0,0.013,0,0,1.0,0,0,0.053,
OG5_141300,0,0.053,0,0,0,0,0,0.286,
OG5_135720,0,0.015,0,0,0,0,0,0.077,
OG5_155738,0,0.105,0,0,1.0,0,0,0,
OG5_158780,0,0.088,0,0,0.333,0,0.333,0,
OG5_163176,0,0.03,0,0,0,0,0,0.5,
OG5_176093,0,0.111,0,0,0.5,0,0,0.25,
OG5_152459,0,0.068,0,0,0.5,1.0,0,0,
OG5_162759,0,0.059,0,0,1.0,0,1.0,0,
OG5_135102,0,0.034,1.0,0,0.375,0.667,0.188,0.108,
OG5_159307,0,0.197,0.5,0,0.4,0,0.25,0,
OG5_146612,0,0.032,0,0,0.5,0,0,0,
OG5_155912,0,0.073,0,0,0,0,0,0,
OG5_135241,0,0.029,0.1,0,0.25,0.25,0.088,0.034,
OG5_135419,0,0.101,0,0,0.556,0,0.6,0,
OG5_133519,0,0.013,0,0,0,0,0.25,0,
OG5_130886,0,0.008,1.0,0,0.5,0.081,0.086,0.03,
OG5_141040,0,0.007,0.2,0,0,0.083,0.036,0.105,
OG5_179150,0,0.032,0,0,0,1.0,1.0,0.2,
OG5_159910,0,0.042,1.0,0,1.0,0,1.0,0.222,
OG5_143264,0,0.098,0,1.0,0.5,0.5,0.091,1.0,
OG5_149927,0,0.286,0,0,0.667,0,0,0,
OG5_127635,0,0.04,0,0,0.477,0,0.25,0.25,
OG5_130282,0,0.051,0,0,0.333,0.222,1.0,0.125,
OG5_153512,0,0.125,0,0,0,0,0,0.5,
OG5_142775,0,0.071,0.5,1.0,0.5,0,0.125,0,
OG5_155629,0,0.046,0,0,1.0,0,0,0.2,
OG5_131269,0,0.013,0,0.5,1.0,0,0,0.5,
OG5_137955,0,0.833,1.0,0,0.667,0,0.29,0,
OG5_155169,0,0.08,1.0,1.0,0,1.0,0,1.0,
OG5_135387,0,0.009,0,0,0,0,0,0.019,
OG5_133997,0,0.01,0,0,1.0,0,0.5,0.031,
OG5_134073,0,0.01,0,0.333,0,0,0.5,0.054,
OG5_152591,0,0.024,0,0,0,0.4,0,0.188,
OG5_140305,0,0.08,1.0,0,0.5,0,0.5,0,
OG5_138347,0,0.068,0,0,1.0,0,0.5,0.333,
OG5_164921,0,0.066,0,0,1.0,0,0,0.429,
OG5_131601,0,0.041,0.2,0,0.306,0.5,0.077,0.333,
OG5_134650,0,0.006,0.067,0,1.0,0.074,0.2,0.333,
OG5_135541,0,0.005,1.0,0,0,0.5,0.25,1.0,
OG5_142856,0,0.032,0,0,0,0,0,1.0,
OG5_156732,0,0.065,0,0,0,0,0,1.0,
OG5_153488,0,0.043,0,0,0,0,0,0,
OG5_149694,0,0.167,0,0,0,0,0,0.333,
OG5_147337,0,0.033,0,0,0,0,0,0,
OG5_147067,0,1.0,0,1.0,0,1.0,0.286,0,
OG5_155439,0,0.098,0,0,0.4,0,0.4,0,
OG5_139278,0,0.061,0,0,0,0,0,0,
OG5_171368,0,0.105,0.5,0,0,0,0.25,0,
OG5_135811,0,0.063,0,0,0.333,0,0,0.083,
OG5_169772,0,0.048,1.0,0,1.0,1.0,0.143,1.0,
OG5_163759,0,0.083,0,0,1.0,1.0,1.0,0,
OG5_143167,0,0.049,0,0,0,0,0,0.2,
OG5_132745,0,0.01,0,0,0,0.111,0.125,0.034,
OG5_164820,0,0.045,0,0,0,0,0,0,
OG5_132080,0,0.012,1.0,1.0,0,0.344,0.333,0,
OG5_129913,0,0.041,0,0,0.167,0,0,0.182,
OG5_133315,0,0.011,0,0,1.0,0,0,0,
OG5_130465,0,0.007,0.069,0,0,0.098,0.029,0.026,
OG5_141710,0,0.055,0,0,1.0,0,0,0.182,
OG5_144403,0,0.016,0,0,1.0,0,1.0,0,
OG5_156006,0,0.096,0,0,0,0,0,0,
OG5_140233,0,0.167,0,0,1.0,0.308,1.0,0,
OG5_168806,0,0.094,0,0,0,0,0,0.2,
OG5_156717,0,0.048,0,0,0,0,0,1.0,
OG5_144465,0,0.042,1.0,0,0.2,0,0.5,0,
OG5_137394,0,0.019,1.0,0,0,0,1.0,0.154,
OG5_133658,0,0.03,0,0,0.132,1.0,0,0.111,
OG5_139531,0,0.062,0,0,0,0.235,0,0,
OG5_134266,0,0.119,1.0,0,0.333,0,0.2,0,
OG5_159305,0,0.163,1.0,0,0.375,0.25,0.526,0,
OG5_137393,0,0.098,0.5,0,0.5,0,0.833,0.5,
OG5_139277,0,0.059,0.167,0,0,0.095,0.083,0.04,
OG5_129917,0,0.016,0.333,0,1.0,0,0.149,0,
OG5_156690,0,0.036,0,0,0,0,0,0,
OG5_160464,0,0.077,0,0,0,0,0.125,0.154,
OG5_158715,0,0.136,0,1.0,1.0,0,0,0,
OG5_155805,0,0.083,0,0,1.0,0,0,0,
OG5_149781,0,0.091,0,0,0,0,0,1.0,
OG5_135984,0,0.021,0,0,0,0.2,1.0,0.044,
OG5_135451,0,0.03,0,0,1.0,0,0,0.167,
OG5_133349,0,0.5,0,0,1.0,0,0,0,
OG5_176317,0,0.083,0,0,0,0,1.0,0,
OG5_168866,0,0.05,0,0,0,0,0.333,0.667,
OG5_178523,0,0.017,0.333,0,0,0,0.308,0.2,
OG5_131633,0,0.013,0,1.0,0,0,0,0,
OG5_164864,0,0.088,0,0,0,0,0,0.333,
OG5_176182,0,0.021,0.2,1.0,1.0,0.333,0.091,0,
OG5_135774,0,0.016,0.5,0.5,0,0.5,0.25,0.111,
OG5_147360,0,0.041,1.0,1.0,1.0,1.0,0.143,1.0,
OG5_160476,0,0.053,0,0,0,0,0,0,
OG5_155741,0,0.069,0,0,0.5,0,0,0.286,
OG5_138585,0,0.091,0,0,1.0,1.0,1.0,0,
OG5_141283,0,0.06,0,0,0,0.214,0,0,
OG5_132298,0,0.012,0.1,1.0,0,0.15,0.026,0.071,
OG5_139279,0,0.06,0,0,0.333,0,0,0.227,
OG5_142597,0,0.086,0,0,0,0.3,1.0,0,
OG5_132350,0,0.045,0,0,0.5,0,0.154,0.059,
OG5_146599,0,0.026,0,0,0,0,1.0,0.081,
OG5_136569,0,0.027,1.0,0,0.333,0.333,0.25,0.087,
OG5_141579,0,0.045,0,0,0,0,0.286,1.0,
OG5_156738,0,0.06,0,0,0,0,0,0,
OG5_146540,0,0.026,0,0,1.0,0,0,0.25,
OG5_142764,0,0.07,0,0,0.4,0,0,1.0,
OG5_136119,0,0.053,0.5,0,0.125,1.0,0.129,0.2,
OG5_134495,0,0.015,0,0,1.0,0,0,0,
OG5_149739,0,0.154,0,0,0,0,0,0,
OG5_137373,0,0.009,0.5,0,1.0,0.5,0.1,0.5,
OG5_164458,0,0.024,0,0,0,0,0,0,
OG5_153470,0,0.032,0,0,0,0,0,0,
OG5_136501,0,0.017,0,0,0,0,0,0.049,
OG5_144557,0,0.073,0,0,0.364,0,0.375,0,
OG5_164783,0,0.072,0,0,0,0,0,0,
OG5_155516,0,0.053,0,0,0.5,0,0,0.5,
OG5_147026,0,0.067,0,0,0,0,0,0.073,
OG5_136669,0,0.273,0,0,0,0,0,0,
OG5_132585,0,0.006,0,0,0,0,1.0,0.011,
OG5_143176,0,0.049,0,0,0,0,0,0,
OG5_135091,0,0.007,1.0,0,1.0,0.5,0.125,0.075,
OG5_149678,0,0.016,0.083,0,0,0.071,0.105,0,
OG5_135719,0,0.073,0,0,1.0,0,0,0,
OG5_171389,0,0.083,0,0,0,0,0,0,
OG5_134232,0,0.024,0.118,0.333,1.0,0.298,0.051,0,
OG5_144205,0,0.021,0,0,0.75,0,0,0.118,
OG5_158622,0,0.038,0,0,0.5,0,0.5,0.286,
OG5_152687,0,0.1,0.5,0,1.0,0.29,0.091,1.0,
OG5_175935,0,0.048,0,0,0,0,0,0,
OG5_137563,0,0.007,0,0,0,0,1.0,0.143,
OG5_169172,0,0.167,0,0,0,0,0,0,
OG5_162953,0,0.333,0,0,0,1.0,0,0,
OG5_149671,0,0.052,0,0,0.2,0.5,1.0,0,
OG5_135840,0,0.033,0,0,0,0,0,0,
OG5_143376,0,0.022,0,0,0,0,0,0.25,
OG5_150325,0,0.095,0,0,0,0.235,0,0,
OG5_170967,0,0.061,0,0,1.0,0,0,1.0,
OG5_162670,0,0.041,0,0,0,0,0,0.333,
OG5_141709,0,0.091,0,0,0,0,0,0,
OG5_171072,0,0.104,0,0,0,0,0,0,
OG5_137533,0,0.093,0.182,0.5,0,0.127,0.086,0,
OG5_153490,0,0.033,0,0,0,0,0,0,
OG5_172543,0,0.053,0.111,0,0,0.167,0.042,0,
OG5_163420,0,0.029,0,0,0,0,0.5,0.5,
OG5_163641,0,0.118,0,0,1.0,1.0,0.5,0,
OG5_128670,0,0.092,0,0,0,0,0,0,
OG5_137925,0,0.143,0.75,1.0,1.0,0.667,0.174,0,
OG5_131993,0,0.018,0,0,0,0.273,1.0,0.076,
OG5_152281,0,0.049,0,0,0.4,0,0,0,
OG5_142656,0,0.041,0,0,1.0,0,0,0,
OG5_145037,0,0.049,0,0,0,0,0,0,
OG5_158861,0,0.053,0.25,0,0,0,1.0,0.087,
OG5_169857,0,0.072,0,1.0,0,0,0,0.2,
OG5_178433,0,0.219,1.0,0,0,0,0.091,0,
OG5_143158,0,0.035,0,0,0,0,0,0,
OG5_149630,0,0.03,0,0,0,0,0,0,
OG5_155530,0,0.043,0,0,0,0,0,0,
OG5_149563,0,0.021,0,0,0,0,1.0,0,
OG5_175495,0,0.055,0.5,1.0,0.333,1.0,0.087,0.3,
OG5_134412,0,0.045,0,0,0.5,0.357,0.278,0.222,
OG5_133539,0,0.026,0,0,1.0,0,0,0,
OG5_131815,0,0.011,0,1.0,0.25,1.0,1.0,0.038,
OG5_150471,0,0.046,0,0,0,0,0.333,0,
OG5_135844,0,0.033,0,0,1.0,0,0,0,
OG5_147335,0,0.039,0,0,0,0,0,0,
OG5_178558,0,0.055,0,0,0,0,0,0,
OG5_164844,0,0.111,0,0,0,0,0,0,
OG5_156756,0,0.026,0,0,1.0,0,0,0.1,
OG5_140393,0,0.059,0,1.0,1.0,0.357,0.105,0.133,
OG5_176846,0,0.043,0,0,0,0,0,0,
OG5_162913,0,0.128,0,0,0,0,0.286,0.571,
OG5_135085,0,0.017,1.0,0.5,1.0,0.25,0.273,0.054,
OG5_130961,0,0.032,0,0,0.667,0.267,0,0,
OG5_171726,0,0.016,0,0,1.0,0,0,1.0,
OG5_176100,0,0.16,0,0,0,0,0,1.0,
OG5_140008,0,0.038,0.083,1.0,0,0.129,0.045,0,
OG5_136125,0,0.037,0.5,0,0.5,0.333,0.091,1.0,
OG5_137911,0,0.052,0,0,1.0,0,0,0.091,
OG5_177140,0,0.038,0.182,0,0,0.5,0.143,1.0,
OG5_130507,0,0.025,0.333,1.0,0.5,0.273,0.333,0.052,
OG5_152849,0,0.077,0,0,0.333,0.833,0,0,
OG5_144831,0,0.028,0.2,0.5,0,0.667,0,0.143,
OG5_144432,0,0.071,0,0,0,0,0.6,0,
OG5_159018,0,0.043,0,0,0,0,1.0,0.5,
OG5_153468,0,0.017,0,0,1.0,0,1.0,0.125,
OG5_150515,0,0.018,0.125,0,1.0,0.111,0.067,0,
OG5_163412,0,0.308,0,0,0,0,0,0,
OG5_138778,0,0.065,1.0,0,1.0,0.5,0.167,0,
OG5_170536,0,0.222,0,0,0,0.333,0,0,
OG5_138753,0,0.111,0.4,0.5,0.5,0.167,0.182,0,
OG5_180723,0,0.111,0,0,0,0,0,0,
OG5_137379,0,0.009,0,0,0,0.333,0.244,0.033,
OG5_160442,0,0.021,0,0,0,0,0,0,
OG5_134574,0,0.056,0.286,0,0.4,0.25,0.129,0,
OG5_145036,0,0.029,0,0,0,0,1.0,0,
OG5_146820,0,0.051,0,0,1.0,0,0,0,
OG5_136076,0,0.007,0,0,0,0,0.095,0,
OG5_136239,0,0.079,0,0,1.0,0,0,0,
OG5_132299,0,0.267,0,1.0,0.5,0,0.878,0,
OG5_130466,0,0.007,0.094,0,1.0,0.153,0.019,0,
OG5_132738,0,0.009,0,0,0,0,1.0,0.032,
OG5_149620,0,0.08,0,0,1.0,0.364,0.333,0.333,
OG5_156692,0,0.042,0,0,0,0,0,1.0,
OG5_142648,0,0.033,0.08,0,0,0.12,0.038,0,
OG5_146616,0,0.036,0,0,0,0,0,0.167,
OG5_159744,0,0.009,0,0,0,0,0.5,0,
OG5_133453,0,0.01,0,0,0.5,0,0,0.158,
OG5_135391,0,0.011,0,0,1.0,0,0,0.029,
OG5_140266,0,0.05,0.222,0,0.5,1.0,0.091,0,
OG5_175965,0,0.5,0,0,0,0,0,0,
OG5_133113,0,0.007,0.5,0,0,0.2,0.2,0,
OG5_133122,0,0.008,0.5,1.0,0.667,0.25,0.1,0.015,
OG5_137893,0,0.042,1.0,0.75,1.0,0,1.0,0.167,
OG5_131262,0,0.005,0,0,0.333,0,0,0,
OG5_159703,0,0.063,0,0,0,0,0,0,
OG5_131518,0,0.005,0.061,0,0,0.091,0.037,0,
OG5_133989,0,0.012,0,0,0,0,0,0.143,
OG5_149670,0,0.023,0,0,0,0,0,0.041,
OG5_145233,0,0.013,0.5,0,0,0.5,0.091,1.0,
OG5_146651,0,0.02,1.0,0,0,0.667,0,0,
OG5_158940,0,0.022,0.5,0,0,0,0,0,
OG5_153471,0,0.059,0,0,1.0,0,0.333,0,
OG5_137909,0,0.014,0,0,0,0.5,0.107,0.018,
OG5_141376,0,0.035,0,0,0,0.5,1.0,0.154,
OG5_145048,0,0.039,0,0,0,0,0,0,
OG5_168715,0,0.167,0,0,1.0,0,0,0.333,
OG5_169909,0,0.049,0.333,0,0,0,0.125,0,
OG5_165096,0,0.036,0,0,0,0,0,0,
OG5_177042,0,0.105,0,0,0,0,0,0,
OG5_136235,0,0.018,0,0,1.0,0,0.2,0,
OG5_150489,0,0.023,0,0,0,0,0,0,
OG5_176938,0,0.067,0.2,0,0.286,0.333,0.077,1.0,
OG5_132737,0,0.007,0,0,0,0,0.5,0.026,
OG5_169089,0,0.071,0,0,1.0,0,0,1.0,
OG5_137425,0,0.043,0,0,1.0,1.0,1.0,0.5,
OG5_140209,0,0.017,0,0,0,0,0,0.105,
OG5_129829,0,0.008,0.063,0.5,0.25,0.071,0.029,0.25,
OG5_146618,0,0.032,0,0,0,0,1.0,0,
OG5_150431,0,0.041,0,0,0,0,1.0,0,
OG5_163175,0,0.059,0,0,0,0.5,0,0.186,
OG5_160489,0,0.083,0,0,1.0,0,0,0,
OG5_156886,0,0.1,0,0,0,0,0,0,
OG5_173614,0,0.101,0,1.0,0,0,0,0.286,
OG5_145079,0,0.023,0,0,0,0,0,0.333,
OG5_141348,0,0.026,0,1.0,0.5,1.0,0.5,0.053,
OG5_146620,0,0.024,0.2,0,0,0.136,0.091,0,
OG5_144412,0,0.023,0,0,0,0,0,0.125,
OG5_179925,0,0.053,0,0,0,0,0.5,0,
OG5_131673,0,0.046,0,1.0,0.2,0.125,0.25,0,
OG5_130948,0,0.004,0.071,1.0,0.667,0.1,0.043,0,
OG5_130547,0,0.008,0.3,1.0,0.333,0.182,0.036,0.063,
OG5_131636,0,0.006,0.333,0,0,0.316,0.038,0,
OG5_139582,0,0.018,1.0,0.5,1.0,0.5,0.5,0.053,
OG5_169236,0,0.065,1.0,0,0,0,0,0,
OG5_132473,0,0.008,0,0,0,0,0,0,
OG5_147321,0,0.038,1.0,0,0,0.25,0.5,0.5,
OG5_135410,0,0.031,0,0,0.5,1.0,0,0.111,
OG5_153483,0,0.04,0,0,0,0,0,0,
OG5_164079,0,0.5,0,0,0,0,0,0,
OG5_137942,0,0.083,0,0,0.667,0,0,0,
OG5_175612,0,0.041,0,0,1.0,0,0,1.0,
OG5_130983,0,0.032,0,0,0,0,0,0.13,
OG5_140430,0,0.099,0,0,1.0,0,0,0,
OG5_175720,0,0.036,0,0,0,0.563,1.0,0.102,
OG5_133527,0,0.008,0.5,0,0,0.333,0.333,0.167,
OG5_139350,0,0.052,0.4,0,0.143,0,0.333,0,
OG5_131270,0,0.005,0.2,0,0,0.208,0.056,0,
OG5_179305,0,0.048,0,0,1.0,0,0,1.0,
OG5_136502,0,0.033,1.0,0,0,0,0.333,0,
OG5_163586,0,0.125,0,0,0,0,1.0,0,
OG5_131291,0,0.005,0.107,0,1.0,0.125,0.047,0,
OG5_136521,0,0.031,0.5,0,0.5,1.0,0.063,0.5,
OG5_133998,0,0.015,0.333,0,0.167,1.0,0.2,1.0,
OG5_141559,0,0.016,0.667,1.0,1.0,0.5,0.136,0.5,
OG5_137938,0,0.039,0,0,1.0,0.25,1.0,0,
OG5_159855,0,0.133,0,0,0.667,0,0,1.0,
OG5_165194,0,0.078,0,0,0,0,0,0,
OG5_134777,0,0.008,0,0,0,0.167,0.5,0,
OG5_139055,0,0.016,0,0,0,0,1.0,0.103,
OG5_131161,0,0.049,0,0,0,0,0,0.06,
OG5_132156,0,0.028,0,0,0.2,0,0.5,0.2,
OG5_156715,0,0.034,0,1.0,0,0,0,0.333,
OG5_139251,0,0.019,0,0,0,0,0,0.19,
OG5_135714,0,0.035,0,0,0,0,1.0,0.25,
OG5_135334,0,0.019,0,0,1.0,0.5,0.182,1.0,
OG5_133331,0,0.016,0,1.0,1.0,0.2,0.333,0.5,
OG5_169781,0,0.065,0,0,1.0,1.0,0,0,
OG5_138469,0,0.022,0.083,0.5,0,0.095,0.047,0.12,
OG5_178475,0,0.067,0.5,0,0,0,0.208,0,
OG5_126669,0,0.015,0,0,0.667,0,0.25,0.071,
OG5_155952,0,0.125,0,0,0.5,0.6,0,0,
OG5_132441,0,0.014,0,0,0,0,0,0,
OG5_136093,0,0.011,0,0,0,1.0,1.0,0.036,
OG5_164963,0,0.111,0,0,0.5,0,0,1.0,
OG5_133749,0,0.012,0,0,0,0,1.0,0.108,
OG5_158927,0,0.043,0,0,0,0,1.0,0,
OG5_137223,0,0.085,0,1.0,1.0,0,0,1.0,
OG5_137094,0,0.033,0,0,0,0,0,0.188,
OG5_171061,0,0.532,0,0,0,0,0,0,
OG5_149854,0,0.333,0,0,0,0,0.8,0,
OG5_164842,0,0.042,1.0,0,0,0.2,0.333,0,
OG5_155854,0,0.056,0,0,0.25,0,0,0,
OG5_133313,0,0.06,0,0,0.5,0,0,0.063,
OG5_132125,0,0.25,0,0,0.385,0.5,0,0,
OG5_165198,0,0.042,0,0,0,0,0,0.182,
OG5_138640,0,0.039,0,0.5,0.2,0,0,0.115,
OG5_176511,0,0.2,1.0,0,0.4,0,0.333,0,
OG5_149818,0,0.074,0,0,0,0,0,0,
OG5_159015,0,0.12,0,0,0,0,0,0.25,
OG5_150682,0,0.024,0,0,1.0,0,0,0.4,
OG5_136452,0,0.053,0,0,0.357,0,0,0.333,
OG5_152522,0,0.039,0,0,0.5,0,0,0,
OG5_155859,0,0.136,0,0,0,1.0,1.0,0.213,
OG5_135109,0,0.125,0,0,0.5,0,1.0,0.5,
OG5_135713,0,0.024,0,0,0,0,1.0,0.058,
OG5_156718,0,0.014,0,0,0,0,0.5,0.071,
OG5_131759,0,0.01,0,0,0,0,1.0,0.042,
OG5_150276,0,0.25,0,0,1.0,0.286,0,0,
OG5_135094,0,0.014,0,0,0,0,0,0,
OG5_135739,0,0.029,0,0,0,0,0,0.064,
OG5_140162,0,0.018,0,0,1.0,0,0,0.333,
OG5_131932,0,0.014,0.5,0,0,0.355,0.2,0.065,
OG5_153445,0,0.011,0,0,0,0,0,1.0,
OG5_153090,0,0.028,0,0,0,0,0,0,
OG5_130127,0,0.029,0.088,1.0,0.273,0.145,0.094,0.063,
OG5_178580,0,0.13,0,0,0,0,0,0.5,
OG5_155308,0,0.031,1.0,0,0.667,0.5,0.118,0,
OG5_134242,0,0.018,0,0,0.5,0,0.333,0,
OG5_151342,0,0.083,0,0,0,0,0,0,
OG5_135245,0,0.106,1.0,0,1.0,0,0.5,0.154,
OG5_171403,0,0.1,0,0,0,0,0,0,
OG5_131894,0,0.026,0,0,1.0,0.188,0.5,0.125,
OG5_159461,0,0.038,0,0,0,0,0,0,
OG5_155482,0,0.045,0,0,0,0,0,0,
OG5_164876,0,0.1,0,0,0.75,0,1.0,0,
OG5_130469,0,0.024,0,0,0.217,0,1.0,0,
OG5_155266,0,0.158,0.286,0,0,0.25,0.167,0.25,
OG5_136499,0,0.04,0,0,1.0,0,0.5,1.0,
OG5_152604,0,0.049,0,0,0,0,0,0.25,
OG5_169137,0,0.333,0.25,0,1.0,1.0,0.167,0,
OG5_133483,0,0.05,0,0,0.333,0,0.25,0,
OG5_152946,0,0.016,1.0,1.0,0,0.333,0.125,0,
OG5_149401,0,0.017,0,0,0.5,0,0.333,0.08,
OG5_144422,0,0.021,0,0,1.0,0,1.0,0.263,
OG5_158985,0,0.056,0,0,0,0,0,0.111,
OG5_152696,0,0.083,0,0,0,0,0,0,
OG5_163976,0,0.033,0,0,1.0,0,0,0,
